id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8375728,Cosy & family friendly & sunny balcony,4583913,Solvejg,,Nrrebro,55.69084543344668,12.558801469257642,Entire home/apt,1002,3,12,2018-07-26,0.34,1,7
8376434,"Central located apartment at Vesterbro, Copenhagen",13863278,Cecilie,,Vesterbro-Kongens Enghave,55.6710049618865,12.546412976095306,Entire home/apt,503,2,3,2018-07-27,0.64,1,0
8376864,Room in Bright & Central Apartment,13131248,Christa,,Frederiksberg,55.67342414583089,12.538954649984223,Private room,349,1,2,2018-03-17,0.05,2,290
8377554,Appartment on Amager -next to metro,43319183,Stine,,Amager st,55.66173308649391,12.615716114671667,Entire home/apt,483,5,1,2016-01-02,0.03,1,0
8377945,House in quiet neighborhood close to Copehagen,15431252,Mette,,Brnshj-Husum,55.71955397049342,12.50674872424888,Entire home/apt,973,5,2,2016-07-31,0.07,1,0
8378577,Cozy and light apartment in Central Vesterbro,23936168,Marie,,Vesterbro-Kongens Enghave,55.66612379650715,12.547279120015927,Entire home/apt,634,2,11,2018-09-11,0.29,1,17
8382056,Hyggelig og central lejlighed på Christianshavn,8743687,Mads Hyldahl,,Indre By,55.67130651804213,12.589246854652458,Entire home/apt,679,3,9,2018-06-11,0.24,1,231
8385005,Central loft near Nyhavn and Christiania,7210477,Katriina,,Indre By,55.67710190944844,12.599030285950782,Entire home/apt,966,3,13,2018-07-06,0.49,1,0
8385873,Minimal 2 bedroom apart in hip area,35352857,Troels,,Vesterbro-Kongens Enghave,55.662682266278715,12.538134331638068,Entire home/apt,503,2,2,2015-11-23,0.05,1,0
8386496,Modern apartment on Frederiksberg,42900314,Anne,,Frederiksberg,55.68924909524621,12.535132052690724,Entire home/apt,550,2,12,2018-06-20,0.32,1,2
8386715,Charming room in Valby - No cleaning fee!!,44193404,Anja Adika,,Valby,55.66740516215808,12.517291225403623,Private room,427,2,86,2018-09-28,2.57,1,34
8387047,Cosy home in vibrant area,44194372,Pia & Åge,,Frederiksberg,55.67092436945297,12.537492852410727,Entire home/apt,899,2,56,2018-10-01,1.58,1,78
8387099,Penthouse-style with big terrace,44194776,Dorte,,Amager st,55.656476247431854,12.611677974456299,Entire home/apt,963,3,107,2018-10-14,2.87,2,90
8387878,Tæt på centrum og Metro station.,11104536,Otto,,Amager Vest,55.659107319009486,12.590646470932349,Entire home/apt,599,4,0,,,2,0
8393178,Nice and quiet apartment in Ørestad,44225094,Tina,,Amager Vest,55.63497648178385,12.577334601161677,Entire home/apt,651,3,0,,,1,0
8393402,Penthouse with private rooftop,4068666,Jeppe,,Indre By,55.672150585060294,12.575095287434195,Entire home/apt,1752,2,7,2017-06-05,0.20,1,179
8393714,350sqm Large Charming Apartment,44228158,Marius,,Indre By,55.694579909412205,12.59108487074453,Entire home/apt,2648,1,0,,,1,0
8394697,Huge sunny 3BR in the heart of CPH!,44230894,Sophie,,Nrrebro,55.690173683518516,12.557251611607422,Entire home/apt,2198,3,8,2017-07-12,0.22,1,363
8395049,Cosy room close to the lakes,29735064,Marie Jeanne,,Indre By,55.69626766878245,12.583728835471332,Private room,335,2,15,2018-08-24,0.50,1,0
8395457,New reconditioned apartment in CPH,44235590,Emilie,,Frederiksberg,55.67876666533049,12.507520575574953,Entire home/apt,902,1,2,2016-01-01,0.06,1,0
8398889,"Beautiful design home, central CPH",1443494,Victor,,Indre By,55.6766778276711,12.589928316318895,Entire home/apt,924,4,34,2018-07-31,0.91,1,365
8399427,Centric and artistic cozy room,42669584,Maia,,Indre By,55.69013431145089,12.572269850859374,Private room,550,1,35,2018-07-16,0.94,2,290
8401104,Charming flat in lively Vesterbro!,3049400,Mads,,Vesterbro-Kongens Enghave,55.668493717957986,12.543038767891472,Entire home/apt,573,5,6,2018-08-05,0.16,1,0
8401956,Private house in funky central Nørrebro,10552706,Rune,,Nrrebro,55.68634258501636,12.561494200982054,Entire home/apt,937,1,21,2018-09-26,0.73,1,150
8404655,2 Bedroom apartment in CopenhagenSV,44275980,Henrik,,Vesterbro-Kongens Enghave,55.65838930455662,12.538602733296186,Entire home/apt,451,5,4,2018-08-26,0.12,1,0
8406050,Cozy apartment close to Vesterbro,18160461,Liv,,Vesterbro-Kongens Enghave,55.65749529076871,12.539284146540089,Entire home/apt,503,3,5,2016-05-15,0.14,1,0
8406122,Wonderful cabin very near Cph.,8111612,Christie,,Valby,55.66125296916406,12.494315950772604,Entire home/apt,330,7,4,2016-06-22,0.11,2,42
8412563,"New, Modern & Great Location",44314819,Kenneth,,Amager Vest,55.63168195105862,12.578558022938529,Entire home/apt,802,4,11,2018-09-22,0.30,1,291
8412823,Lovely apartment in Copenhagen! ❤️,8064424,Anne,,Valby,55.66765633095919,12.502775257913848,Entire home/apt,446,4,14,2018-10-09,0.53,2,46
8413983,In the very heart of old Copenhagen,3384117,Jakob,,Indre By,55.67851938591499,12.579512302262957,Entire home/apt,831,3,11,2018-02-04,0.30,1,0
8415672,Cosy and newly renovated apartment with balcony!,34741434,Caroline,,Frederiksberg,55.68578221848549,12.53664131630376,Entire home/apt,698,2,14,2018-08-14,0.40,1,3
8415681,Copenhagen loft,9537780,Rasmus,,Indre By,55.68404764394034,12.568583510164013,Entire home/apt,950,1,29,2018-09-30,0.83,1,296
8417993,Cozy apartment with large bathroom,44337962,Nina,,Bispebjerg,55.70081928148237,12.530506456999806,Entire home/apt,451,1,3,2016-07-09,0.10,1,0
8418105,Cosy house close to Citycenter,44325082,Joen,,Amager Vest,55.6467584116358,12.58925247851017,Entire home/apt,799,5,1,2017-01-02,0.05,1,0
8419089,Cozy and Affordable Room in the VERY center of CPH,11955794,Marco,,Indre By,55.68282962937475,12.572340161656696,Private room,271,2,46,2018-08-12,1.24,2,0
8419691,Flat in the heart of Copenhagen,44323806,Jens,,Indre By,55.67682193266289,12.57627892604857,Entire home/apt,1002,2,29,2017-09-21,0.78,1,290
8422453,BRIGHT AND CHARMING - WITH BALCONY,12177258,Camilla,,Nrrebro,55.69286757946614,12.543661849384073,Entire home/apt,638,3,4,2016-05-08,0.11,1,0
8422647,Large self-contained studio with own entrance,5200156,Nynne,,Amager Vest,55.642384974882226,12.601506468333689,Private room,349,30,4,2017-11-30,0.14,2,290
8424185,Big and Cozy Studio next to the Metro,9907590,Suvi,,Frederiksberg,55.679139712468796,12.527353042397701,Entire home/apt,522,2,11,2018-08-05,0.30,2,0
8425971,Copenhagen - Kbh. NV - Utterslev,40670347,Rikke,,Brnshj-Husum,55.711362487403505,12.507441648259588,Entire home/apt,902,5,0,,,1,0
8432170,Cozy room in Copenhagen N,44401038,Cathrine,,Nrrebro,55.69911662006806,12.538383831877841,Private room,303,2,12,2016-08-22,0.33,1,0
8432241,"Big room, with a big double-bed",3669470,Albert,,Nrrebro,55.6890769089544,12.561645025703427,Entire home/apt,750,4,1,2018-08-26,0.56,1,172
8440274,"Cityhouse, center of Frederiksberg",16679881,Daniel,,Frederiksberg,55.6880203610558,12.521509305306779,Entire home/apt,802,3,3,2018-07-14,0.08,1,0
8441787,Large 3 room apt in Frederiksberg,44445965,Sune,,Frederiksberg,55.68334230933791,12.535346973613931,Entire home/apt,548,5,0,,,1,0
8443492,Cozy apartment in heart of Nørrebro,7069431,Ditte Schou,,Nrrebro,55.69140712204543,12.56285326613944,Entire home/apt,503,3,7,2017-08-27,0.23,1,0
8443508,Rooftop apartment in Copenhagen N,1141638,Kaave,,Nrrebro,55.6882607102957,12.55415259538022,Entire home/apt,799,2,6,2017-02-17,0.17,1,0
8447815,"Light, quiet apartment in trendy neighbourhood.",34207529,Bettina Vernimmen,,Nrrebro,55.69828038602191,12.55463046014489,Entire home/apt,419,4,1,2017-08-21,0.07,1,0
8449154,Cozy apartment in central CPH,44480712,Nicole,,Indre By,55.67618881464253,12.59750321713699,Entire home/apt,850,2,21,2018-07-26,0.60,1,0
8449248,Charming apartment in a nice area,44477585,Steffen,,Frederiksberg,55.690610126198415,12.535080948114162,Entire home/apt,503,4,0,,,1,0
8451727,Central apartment in Copenhagen,25736847,Naasu Maria,,Indre By,55.69147615361434,12.576549130801935,Entire home/apt,651,2,7,2016-10-23,0.19,2,0
8453185,Hyggelig familielejlighed,6819870,Vibe,,Nrrebro,55.70479893452425,12.555212167740716,Entire home/apt,548,4,4,2017-06-09,0.11,1,0
8453242,2-bedroom with private garden,16557662,Kathrine,,Bispebjerg,55.69999052195795,12.527968101519447,Entire home/apt,453,3,5,2018-07-01,0.13,2,30
8454057,Private bedroom with private garden,16557662,Kathrine,,Bispebjerg,55.699766708669934,12.528392998741865,Private room,349,3,25,2018-09-17,0.68,2,26
8454759,I byens perle,7225526,Annie,,Indre By,55.68495147417038,12.58434933018228,Entire home/apt,1002,2,11,2018-09-24,2.60,1,267
8456774,Cosy Rooftop apartment,44514635,Signe,,Nrrebro,55.687709955894164,12.562123198873687,Entire home/apt,780,2,7,2016-07-11,0.19,1,0
8463494,Lækker lejlighed tæt på centrum,35052036,Sørine,,Frederiksberg,55.679612763504345,12.553959736307442,Entire home/apt,709,4,0,,,1,0
8463755,Hyggeligt værelse på Østerbro.,18366368,Ina,,sterbro,55.7067030254762,12.56033924891329,Private room,252,3,61,2018-10-08,1.64,1,338
8464754,Bohemian cozy room in the center,42669584,Maia,,Indre By,55.68853937288256,12.572919788831749,Private room,550,1,62,2018-07-01,1.68,2,195
8466299,Charmerende værelse tæt på centrum,32901817,Anna-Sophie Willaume,,Amager Vest,55.66766771981626,12.594483867016313,Private room,401,14,2,2018-06-09,0.06,1,322
8466359,Vesterbro 71m2 top floor appartment,43185891,Asbjørn Hangaard,,Vesterbro-Kongens Enghave,55.66938622092273,12.544846052583457,Entire home/apt,548,1,0,,,1,0
8466516,Nørrebro's hippest street - Cosy & spacious apt,43997480,Sidsel,,Nrrebro,55.690061004051586,12.559939261440555,Entire home/apt,960,4,12,2018-08-16,0.33,1,0
8466717,Functional townhouse great location,44588291,Berit Storm,,Amager Vest,55.639051353346524,12.585823304672951,Entire home/apt,1403,2,10,2017-07-07,0.27,1,61
8468009,Unique New Yorker style studio,22321296,Anna & Christian,,Indre By,55.675902890021156,12.599099637909298,Entire home/apt,999,2,42,2018-05-27,1.14,1,0
8468334,"CLOSE TO METRO, BEACH & CITY CENTRE",10926679,Sofie,,Amager st,55.66524235160666,12.61590579380051,Entire home/apt,550,3,39,2018-10-08,1.12,1,13
8468491,2 room/71 m2 apt. - spacious/bright,43500130,Louise,,Frederiksberg,55.68048204286312,12.507829735974408,Entire home/apt,689,2,0,,,1,0
8476296,Charming 3-room apartment,44638189,Mina,,Nrrebro,55.7007715295539,12.540265371776917,Entire home/apt,599,2,1,2015-10-01,0.03,1,0
8476815,"Waterfront, 2 bikes, sunny balcony",4304933,Anne & Lasse,,Vesterbro-Kongens Enghave,55.65085116169138,12.546069310466008,Entire home/apt,799,2,3,2016-05-16,0.08,1,0
8476938,Long term rental in Carlsberg Area.,24039135,Sara,,Valby,55.664504192011975,12.522029071575638,Entire home/apt,621,120,0,,,1,351
8478191,In the center of Vesterbro,44649376,Elke,,Vesterbro-Kongens Enghave,55.671476545990174,12.557815350114351,Entire home/apt,853,1,8,2017-04-30,0.22,1,36
8478569,"Welcoming, roomy and well connected",44647597,Signe,,Bispebjerg,55.70278226005092,12.528432564259868,Entire home/apt,548,3,0,,,1,0
8480010,2 rooms apartment in Copenhagen,40405794,Anders,,Amager Vest,55.66170718315555,12.573653450673785,Entire home/apt,747,2,0,,,1,0
8480225,Nyistandsat lys Ama'r lejlighed,44662131,Tanja,,Amager st,55.662529262489144,12.6066908458991,Entire home/apt,451,1,0,,,1,0
8480377,Cosy apartment in Copenhagen,36982232,Cecilie,,Amager st,55.65305149999208,12.612628034972126,Entire home/apt,799,1,1,2017-08-27,0.07,1,0
8480929,Perfect to explore the city,36770936,Alexandra,,Indre By,55.69123829649424,12.572378977981108,Entire home/apt,709,3,5,2016-10-16,0.14,1,0
8480932,"70m2 apartment, central Vesterbro",12965754,Line,,Vesterbro-Kongens Enghave,55.672172834207906,12.546052906646343,Entire home/apt,503,3,8,2016-05-07,0.22,1,0
8481311,Nice apartment near Copenhagen,44494599,Sussane,,Vanlse,55.680116177482354,12.488349991637653,Entire home/apt,399,2,2,2016-02-26,0.06,1,0
8481767,Next to her majesty the Quenn,44670502,Peter,,Indre By,55.688276407879926,12.591642118683115,Entire home/apt,599,1,1,2016-06-04,0.03,1,0
8482133,Charming house close to the city,8871132,Karen,,Bispebjerg,55.71526448041988,12.519706233865493,Entire home/apt,651,2,0,,,1,0
8483939,Central cosy and spacious apartment,44681374,Jeppe Joel,,Vesterbro-Kongens Enghave,55.67024017484595,12.555468080839532,Entire home/apt,902,5,3,2016-10-23,0.08,1,0
8483978,Sunny 85 sqm 2BR flat + balcony,2895150,Morten,,Nrrebro,55.69999388767663,12.53932959844441,Entire home/apt,709,3,3,2015-11-24,0.08,2,0
8485550,Central cosy room,11062327,Nathalie,,Amager st,55.66334785093789,12.60290553755598,Private room,206,2,0,,,1,0
8493710,Lovely townhouse in Valby,16179815,Line,,Valby,55.65638543697296,12.509473049339308,Entire home/apt,899,2,19,2018-10-13,0.51,1,251
8494250,Large&Cosy room in the heart of CPH,39783682,Irene,,Indre By,55.68283085008346,12.570922205044523,Private room,187,40,10,2017-02-06,0.27,1,0
8495059,Særligt charmerende lejlighed,44735573,Anna,,Nrrebro,55.685046857630304,12.55737670395111,Entire home/apt,902,2,11,2016-08-29,0.30,1,0
8496268,1 room at charming Christianshavn!,44731909,Maria Møller,,Indre By,55.6739453773563,12.597236237508834,Private room,575,1,8,2016-10-02,0.22,1,202
8496624,Bright and quiet apartment by metro,11841209,Sara,,Vanlse,55.6912748476566,12.485964185505999,Entire home/apt,451,3,7,2016-07-02,0.23,1,0
8498082,"Charming, bright apartment in cosy Islands Brygge",17259526,Andrea,,Amager Vest,55.66074315585016,12.569776455167048,Entire home/apt,950,5,15,2018-06-29,0.41,1,266
8498652,Cute apartment in charming area,27249827,Helene,,Nrrebro,55.69124803698075,12.545948437163743,Entire home/apt,627,2,30,2018-09-12,0.82,1,4
8501025,1 room in a cozy apartment close to the center,44764531,Emil,,Bispebjerg,55.70838437693627,12.519028304473876,Private room,483,1,4,2017-04-02,0.21,1,0
8501658,Private room in cosy Nørrebro with bikes,8317767,Niels,,Nrrebro,55.69766949603857,12.537429949254618,Private room,503,3,25,2017-10-16,0.69,5,0
8502014,Design apartment with sunny Garden,44769406,Michel,,Frederiksberg,55.68544223326122,12.52914627997023,Entire home/apt,496,3,17,2017-10-17,0.54,1,0
8502026,Lovely city-appartment i CPH,10870714,Sarah,,Vanlse,55.691758730198636,12.510647727499471,Entire home/apt,406,3,0,,,1,0
8502522,"Cosy apartment w. balcony, in city",8483894,Sophia,,Frederiksberg,55.68081484354851,12.547555124788149,Entire home/apt,698,3,76,2018-09-25,2.08,1,109
8508483,Bedste beliggenhed i Valby,44805333,Dennis,,Valby,55.66598939037749,12.518733203550527,Entire home/apt,799,1,0,,,1,0
8508738,Central apartment with balcony,13841507,Jakob,,sterbro,55.697072013348134,12.580664880916824,Entire home/apt,1198,4,22,2017-08-27,0.60,1,0
8510040,Spacius apartment in cool area,44812043,Linea & Mikkel,,Nrrebro,55.68805314973443,12.54154729791029,Entire home/apt,702,2,8,2018-04-09,0.29,1,0
8511587,Cozy apartment in vibrant Nørrebro,3468622,Emil Krabbe,,Nrrebro,55.699364745678,12.543959072987494,Entire home/apt,425,4,2,2018-01-31,0.06,1,0
8512362,Copenhagen Apartment,41523705,Elmarie,,Frederiksberg,55.69025700440218,12.53072700918191,Entire home/apt,601,40,0,,,1,365
8512706,Sunny appartment with balcony,44825682,Kasper,,Amager Vest,55.66581442283919,12.57658556717998,Entire home/apt,747,3,19,2017-07-06,0.52,1,0
8515624,Private room in 85 sqm flat,2895150,Morten,,Nrrebro,55.69972532334935,12.538636584877075,Private room,296,3,8,2016-02-09,0.22,2,0
8516440,Great location with balcony,21087442,Maren,,sterbro,55.70571741697423,12.5815566774052,Entire home/apt,601,3,8,2018-09-02,0.22,1,9
8517513,Spacious apartment with water view,16573163,Aisma,,Vesterbro-Kongens Enghave,55.64686492467953,12.54840091319343,Entire home/apt,1501,10,0,,,1,0
8517937,Apartment with easy transportation to city center,44850451,Dea,,Bispebjerg,55.7088894011146,12.53887877898176,Entire home/apt,354,2,2,2016-07-23,0.07,1,0
8518207,Beautiful apartment near the beach,44851771,Thea,,Amager st,55.65808174396333,12.624983004452705,Entire home/apt,799,2,3,2015-11-21,0.08,1,0
8518289,Room near the center of Copenhagen,37603775,Vibeke,,Nrrebro,55.69667818108305,12.541470393427517,Private room,498,2,18,2018-10-14,0.48,1,287
8518989,Copenhagen City best location.,44837242,Henrik,,Indre By,55.67929030544485,12.57265377999508,Entire home/apt,1102,2,64,2017-11-05,1.73,1,0
8519144,"Central, Cozy, 44 sq.m flat in Cph.",44839287,Anna,,sterbro,55.704334114563935,12.582253606150195,Entire home/apt,601,7,14,2017-03-06,0.38,1,87
8520682,Modern apt in central Copenhagen,8825046,Patrick,,Indre By,55.683005758536815,12.583605938568923,Entire home/apt,950,2,10,2016-08-06,0.28,1,0
8526758,"Homely atmosphere, ideal location",44898485,Cæcilie,,Nrrebro,55.68609196175173,12.553896090542416,Entire home/apt,503,4,17,2017-10-21,0.46,1,0
8527763,Cosy Family Apartment up to 6,44902712,Jacques,,Frederiksberg,55.674241455581885,12.541875137928423,Entire home/apt,1118,3,2,2016-08-15,0.07,1,11
8528399,Single furnished room in Nørrebro.,44906102,Frederik,,Nrrebro,55.686632261412456,12.549994097714698,Private room,329,6,0,,,1,0
8528647,Wonderful Copenhagen nice apartment,44907256,Preben,,Indre By,55.6896419638285,12.58353491159929,Entire home/apt,1301,4,15,2018-07-11,0.41,2,0
8528909,"Nice, cozy good location apartment",44908283,Rikke,,Amager st,55.66173734832883,12.621177333135321,Entire home/apt,606,2,46,2018-10-14,1.67,1,0
8530285,Amazing penthouse with private bath,691865,Wing And Jimi,,Amager st,55.64523454461017,12.618398774567252,Private room,433,3,61,2018-10-14,1.96,1,166
8531022,Very central and cozy appartment,3829987,Lau,,Indre By,55.68657457129647,12.586413078122629,Entire home/apt,799,3,0,,,1,0
8532752,Nice room in Copenhagen citycenter,40851060,Marilena,,Indre By,55.68180622348231,12.57185428171227,Private room,374,4,6,2016-06-22,0.17,1,0
8534460,Enjoyable apartment in Central CPH,44930529,Alma,,sterbro,55.69936836434324,12.584742307897272,Entire home/apt,702,3,5,2016-07-07,0.16,1,0
8534880,Light and cozy apartment in central Cph. V.,7160273,Frederik,,Vesterbro-Kongens Enghave,55.67037429145078,12.553498852518745,Entire home/apt,747,4,11,2018-05-17,0.48,1,0
8535762,Cheap Cozy Room - Nørrebro,24335026,Frederik,,Nrrebro,55.682428843850545,12.555950679374586,Private room,348,3,0,,,1,0
8543284,Copenhagen lovely appartment,17321642,Tenna,,Amager st,55.64693569810567,12.615924760248916,Entire home/apt,528,3,2,2016-05-03,0.06,1,0
8543557,Cosy apartment in Nørrebro with terrace,22006737,Livia,,Nrrebro,55.70804388227002,12.550381591653387,Entire home/apt,550,3,3,2018-09-17,0.29,1,3
8543707,2 rooms appartment in Valby,44978610,Freja,,Valby,55.66650730955311,12.511163773096927,Entire home/apt,245,1,2,2017-11-24,0.18,1,0
8545007,Great apartment in Frederiksberg!,32951523,Ana,,Frederiksberg,55.68810517252042,12.535091427008405,Entire home/apt,698,3,15,2018-01-03,0.42,1,106
8546667,3 rooms with a balcony,17546106,Helge,,Nrrebro,55.69847168367039,12.547976509056452,Entire home/apt,683,2,22,2018-09-24,0.75,1,0
8548830,57 sq.m. in central Copenhagen.,18873466,Kasper,,Vesterbro-Kongens Enghave,55.6650757904748,12.557688607109132,Entire home/apt,718,20,58,2018-08-01,1.56,1,99
